sex;salary-class;race;workclass;marital-status;occupation;education;native-country;age
Male;<=50K;White;*;Married-civ-spouse;Sales;Some-college;United-States;50
Male;<=50K;White;Private;Never-married;Adm-clerical;Some-college;United-States;22
Male;>50K;White;Self-emp-not-inc;Married-civ-spouse;Prof-specialty;Bachelors;United-States;49
Male;>50K;White;Private;Married-civ-spouse;Exec-managerial;HS-grad;United-States;41
Male;<=50K;White;*;Married-civ-spouse;Craft-repair;HS-grad;United-States;68
Female;<=50K;White;Self-emp-not-inc;Widowed;Farming-fishing;7th-8th;United-States;*
Female;<=50K;White;Local-gov;Never-married;Prof-specialty;Bachelors;United-States;25
Female;<=50K;White;Private;Never-married;Machine-op-inspct;Some-college;*;24
Male;<=50K;Black;Private;Married-civ-spouse;Farming-fishing;9th;United-States;*
Male;>50K;White;Private;Married-civ-spouse;Prof-specialty;Masters;United-States;49
Female;<=50K;White;Private;Divorced;Sales;Some-college;United-States;68
Female;<=50K;White;Private;Never-married;Sales;Assoc-acdm;*;*
Male;<=50K;White;Federal-gov;*;Prof-specialty;Bachelors;United-States;47
Male;>50K;White;Private;Married-civ-spouse;Exec-managerial;Bachelors;United-States;35
Male;<=50K;White;Self-emp-not-inc;Married-civ-spouse;Transport-moving;11th;United-States;37
Male;<=50K;White;Private;Married-civ-spouse;Exec-managerial;HS-grad;United-States;57
Female;>50K;White;Private;Married-civ-spouse;Exec-managerial;Bachelors;United-States;37
Female;<=50K;Black;Private;Never-married;Other-service;10th;*;34
Female;<=50K;White;*;Divorced;Exec-managerial;Assoc-voc;United-States;46
Female;<=50K;White;Private;Never-married;Adm-clerical;11th;United-States;*
Female;<=50K;White;Private;*;Other-service;HS-grad;United-States;26
Male;>50K;White;*;Divorced;Farming-fishing;HS-grad;United-States;*
Female;<=50K;White;Private;Never-married;Exec-managerial;HS-grad;United-States;*
Male;<=50K;White;*;Married-civ-spouse;Prof-specialty;Assoc-acdm;United-States;36
Male;<=50K;White;Private;*;Exec-managerial;12th;United-States;*
Male;<=50K;Black;Private;Never-married;Machine-op-inspct;HS-grad;United-States;27
Male;<=50K;White;Private;Married-civ-spouse;Craft-repair;HS-grad;United-States;32
Female;<=50K;Black;Private;Never-married;Machine-op-inspct;HS-grad;United-States;24
Female;<=50K;Black;Private;Divorced;Other-service;HS-grad;United-States;37
Male;>50K;White;State-gov;Married-civ-spouse;Prof-specialty;Doctorate;United-States;53
Male;>50K;White;*;*;Adm-clerical;Some-college;United-States;44
Male;>50K;White;Local-gov;Married-civ-spouse;Protective-serv;HS-grad;United-States;*
Female;<=50K;Black;Private;Never-married;Other-service;HS-grad;United-States;29
Male;<=50K;White;*;Married-civ-spouse;Farming-fishing;Bachelors;United-States;47
Male;<=50K;White;Self-emp-not-inc;Never-married;Exec-managerial;Masters;United-States;37
Male;>50K;White;*;Married-civ-spouse;Exec-managerial;Prof-school;United-States;*
Female;<=50K;Black;Private;Never-married;Sales;Some-college;United-States;23
Male;<=50K;White;Private;Married-civ-spouse;Sales;Bachelors;United-States;50
Male;<=50K;White;Private;*;Prof-specialty;Some-college;United-States;25
Male;<=50K;White;Private;Never-married;Exec-managerial;Some-college;United-States;40
Male;>50K;White;Private;Married-civ-spouse;Craft-repair;Assoc-voc;United-States;39
Male;>50K;White;Private;Married-civ-spouse;Craft-repair;HS-grad;United-States;41
Male;<=50K;White;Private;Married-civ-spouse;Transport-moving;HS-grad;United-States;32
Female;<=50K;White;Private;Never-married;Other-service;Some-college;United-States;19
Male;<=50K;White;Private;Never-married;Other-service;HS-grad;United-States;26
Male;<=50K;White;Local-gov;Married-civ-spouse;Prof-specialty;Bachelors;United-States;30
Male;<=50K;White;Private;Married-civ-spouse;Exec-managerial;Some-college;United-States;34
Female;<=50K;White;Private;Never-married;Adm-clerical;Some-college;Mexico;*
Male;*;Other;Self-emp-not-inc;*;Exec-managerial;Bachelors;*;*
Male;>50K;White;Private;Married-civ-spouse;Prof-specialty;Assoc-voc;United-States;45
Male;<=50K;White;Private;Never-married;Exec-managerial;Some-college;United-States;22
Male;<=50K;White;Private;Married-civ-spouse;Adm-clerical;Some-college;United-States;25
Male;<=50K;Black;*;Never-married;Adm-clerical;Some-college;United-States;22
Male;>50K;White;*;Married-civ-spouse;Exec-managerial;Prof-school;United-States;46
Male;<=50K;White;*;Divorced;Farming-fishing;Some-college;United-States;*
Male;>50K;White;Private;Married-civ-spouse;Machine-op-inspct;HS-grad;United-States;45
Male;<=50K;White;Private;Never-married;Other-service;Some-college;United-States;19
Male;<=50K;White;Private;Married-civ-spouse;Machine-op-inspct;11th;United-States;*
Male;<=50K;Black;*;*;Craft-repair;Some-college;United-States;30
Male;>50K;White;*;Married-civ-spouse;Farming-fishing;Assoc-acdm;United-States;*
Female;<=50K;White;Private;Never-married;Sales;Some-college;United-States;22
Male;<=50K;Black;Private;*;Other-service;Some-college;United-States;25
Male;>50K;White;Local-gov;Married-civ-spouse;Prof-specialty;Masters;United-States;51
Male;<=50K;White;Private;Married-civ-spouse;Machine-op-inspct;Assoc-acdm;United-States;*
Male;<=50K;White;Self-emp-inc;Married-civ-spouse;Exec-managerial;Bachelors;United-States;51
Male;>50K;White;Private;*;Sales;Some-college;United-States;42
Male;>50K;White;Private;Married-civ-spouse;Machine-op-inspct;HS-grad;United-States;39
Male;<=50K;White;Private;Married-civ-spouse;Craft-repair;HS-grad;United-States;24
Female;<=50K;White;Private;Divorced;Adm-clerical;HS-grad;United-States;52
Male;<=50K;White;Private;Married-civ-spouse;Prof-specialty;Masters;United-States;43
Male;<=50K;White;Private;Married-civ-spouse;Machine-op-inspct;HS-grad;United-States;31
Male;<=50K;White;Private;Married-civ-spouse;Sales;HS-grad;United-States;28
Male;>50K;White;*;Married-civ-spouse;Exec-managerial;Masters;United-States;31
Male;<=50K;White;Private;Married-civ-spouse;Craft-repair;HS-grad;United-States;61
Female;<=50K;White;Private;Never-married;Prof-specialty;Bachelors;United-States;26
Male;<=50K;White;Private;Never-married;Other-service;Bachelors;United-States;*
Female;<=50K;White;Private;*;Prof-specialty;Masters;United-States;50
Female;<=50K;White;Private;Never-married;Adm-clerical;11th;United-States;18
Male;<=50K;White;Private;Never-married;Sales;Bachelors;United-States;23
Female;<=50K;White;Private;Never-married;Sales;Some-college;United-States;21
Male;<=50K;Other;Private;Married-civ-spouse;Transport-moving;*;United-States;*
Female;<=50K;White;Private;*;Sales;HS-grad;United-States;38
Male;<=50K;White;Private;Divorced;Farming-fishing;12th;United-States;*
Male;>50K;White;Private;Married-civ-spouse;Sales;HS-grad;United-States;53
Male;>50K;White;Private;Married-civ-spouse;Craft-repair;Some-college;United-States;50
Male;<=50K;White;Private;Never-married;Other-service;HS-grad;United-States;26
Female;>50K;White;Local-gov;*;Prof-specialty;Masters;United-States;46
Male;>50K;White;Local-gov;Married-civ-spouse;Prof-specialty;Bachelors;United-States;44
Male;>50K;White;*;Married-civ-spouse;Prof-specialty;Masters;United-States;36
Female;<=50K;White;Private;Never-married;Other-service;Some-college;United-States;20
Male;<=50K;White;*;Married-civ-spouse;Tech-support;7th-8th;*;*
Female;<=50K;White;*;*;Exec-managerial;Bachelors;United-States;40
Male;<=50K;White;Private;Married-civ-spouse;Sales;HS-grad;United-States;70
Male;<=50K;White;Private;Married-civ-spouse;Sales;7th-8th;United-States;*
Male;<=50K;White;Private;Married-civ-spouse;Other-service;Preschool;Mexico;*
Male;<=50K;White;Private;Never-married;Craft-repair;11th;United-States;18
Male;<=50K;White;*;Married-civ-spouse;Sales;Bachelors;United-States;45
Male;>50K;White;Private;Married-civ-spouse;Prof-specialty;Bachelors;United-States;52
Male;<=50K;Black;*;Married-civ-spouse;Craft-repair;Bachelors;United-States;*
Male;<=50K;White;*;*;Transport-moving;HS-grad;United-States;28
Female;<=50K;White;Private;Never-married;Tech-support;Assoc-voc;United-States;32
Male;<=50K;White;*;*;Adm-clerical;Bachelors;United-States;56
Female;<=50K;Asian-Pac-Islander;Private;Married-civ-spouse;Other-service;1st-4th;Vietnam;*
Female;<=50K;Black;Private;Never-married;Sales;Some-college;United-States;20
Male;>50K;White;Private;Married-civ-spouse;Exec-managerial;Bachelors;United-States;32
Male;<=50K;White;Private;Separated;Adm-clerical;Some-college;United-States;59
Male;<=50K;Black;Private;Never-married;Handlers-cleaners;HS-grad;United-States;21
Male;>50K;White;Private;Married-civ-spouse;Prof-specialty;Masters;United-States;32
Male;<=50K;White;Private;Married-civ-spouse;Sales;HS-grad;United-States;49
Female;<=50K;White;Private;Never-married;Adm-clerical;Bachelors;United-States;22
Male;>50K;White;Self-emp-inc;Married-civ-spouse;Exec-managerial;Some-college;United-States;51
Male;<=50K;White;Private;Married-civ-spouse;Craft-repair;HS-grad;United-States;33
Male;<=50K;White;Private;Never-married;Sales;Bachelors;United-States;23
Male;<=50K;Black;Private;*;Other-service;HS-grad;United-States;34
Female;<=50K;White;Private;Divorced;Transport-moving;12th;United-States;*
Male;<=50K;White;*;Married-civ-spouse;Adm-clerical;Bachelors;United-States;44
Female;<=50K;Black;Private;*;Protective-serv;Some-college;United-States;*
Male;<=50K;White;Private;Married-civ-spouse;Craft-repair;Some-college;United-States;55
Male;<=50K;White;Self-emp-not-inc;Married-civ-spouse;Farming-fishing;HS-grad;United-States;57
Male;<=50K;White;Private;*;Prof-specialty;Doctorate;United-States;59
Female;>50K;White;Private;Married-civ-spouse;Prof-specialty;Assoc-voc;United-States;30
Female;<=50K;White;Private;*;Exec-managerial;Bachelors;United-States;49
Male;<=50K;White;Private;Married-civ-spouse;Craft-repair;12th;United-States;*
Female;<=50K;White;*;Never-married;Sales;Bachelors;United-States;29
Male;>50K;White;Self-emp-not-inc;*;Farming-fishing;HS-grad;United-States;37
Male;<=50K;White;Private;Never-married;Farming-fishing;12th;United-States;*
Male;<=50K;White;*;Married-civ-spouse;Exec-managerial;HS-grad;United-States;36
Male;<=50K;White;Private;*;Sales;Bachelors;United-States;37
Female;<=50K;White;Private;Never-married;Adm-clerical;HS-grad;United-States;19
Female;<=50K;White;Private;Married-civ-spouse;Tech-support;Assoc-voc;*;30
Male;>50K;White;*;Married-civ-spouse;Tech-support;Some-college;United-States;59
Male;>50K;White;Private;Married-civ-spouse;Other-service;Assoc-voc;United-States;*
Male;<=50K;White;Private;Never-married;Adm-clerical;Bachelors;United-States;25
Male;>50K;White;Private;Married-civ-spouse;Handlers-cleaners;Bachelors;United-States;40
Female;>50K;White;Local-gov;*;Prof-specialty;Bachelors;United-States;49
Male;<=50K;White;Private;*;Adm-clerical;Some-college;United-States;49
Male;>50K;White;Private;*;Transport-moving;9th;United-States;*
Male;<=50K;White;Private;Married-civ-spouse;Prof-specialty;Some-college;United-States;42
Male;<=50K;White;Private;Married-civ-spouse;Craft-repair;11th;United-States;53
Male;<=50K;White;Self-emp-not-inc;*;Craft-repair;HS-grad;United-States;29
Male;<=50K;White;*;Married-civ-spouse;Transport-moving;HS-grad;United-States;54
Female;<=50K;White;Private;Never-married;Adm-clerical;Bachelors;United-States;34
Male;>50K;White;Private;Married-civ-spouse;Exec-managerial;Bachelors;United-States;39
Male;<=50K;White;Private;Married-civ-spouse;Handlers-cleaners;HS-grad;United-States;30
Female;<=50K;White;Private;Never-married;Exec-managerial;Bachelors;United-States;27
Male;<=50K;White;Private;*;Craft-repair;Assoc-voc;United-States;25
Male;<=50K;White;Private;*;Farming-fishing;HS-grad;United-States;26
Male;>50K;White;Private;Married-civ-spouse;Craft-repair;HS-grad;United-States;45
Female;<=50K;White;Private;Separated;Exec-managerial;Some-college;United-States;*
Male;<=50K;White;Private;Never-married;Other-service;HS-grad;United-States;26
Female;<=50K;White;Private;*;Prof-specialty;Bachelors;Germany;45
Female;>50K;White;*;*;Prof-specialty;Masters;United-States;61
Male;<=50K;Black;Private;Married-civ-spouse;Exec-managerial;HS-grad;United-States;*
Female;<=50K;White;*;Never-married;Prof-specialty;Masters;United-States;44
Male;<=50K;White;*;Divorced;Craft-repair;Some-college;United-States;45
Female;<=50K;White;Private;Divorced;Adm-clerical;Some-college;United-States;55
Male;<=50K;Asian-Pac-Islander;Private;Never-married;Other-service;Some-college;United-States;*
Male;>50K;White;Private;Married-civ-spouse;Exec-managerial;Assoc-acdm;United-States;48
Male;<=50K;White;Private;Divorced;Craft-repair;HS-grad;United-States;33
Male;<=50K;Black;Private;Married-civ-spouse;Machine-op-inspct;9th;United-States;44
Male;<=50K;White;*;Married-civ-spouse;Craft-repair;Bachelors;Canada;*
Male;<=50K;White;Private;Married-civ-spouse;Craft-repair;7th-8th;United-States;54
Male;>50K;White;Private;Married-civ-spouse;Exec-managerial;Masters;United-States;40
Female;*;Asian-Pac-Islander;*;*;Prof-specialty;HS-grad;*;*
Male;<=50K;Black;Private;*;Adm-clerical;10th;United-States;*
Male;>50K;White;Private;Married-civ-spouse;Craft-repair;HS-grad;United-States;47
Female;<=50K;White;Private;Never-married;Tech-support;Some-college;United-States;22
Male;>50K;White;Private;Married-civ-spouse;Transport-moving;Some-college;United-States;46
Male;<=50K;White;*;Never-married;Exec-managerial;Some-college;United-States;24
Male;<=50K;White;Private;Divorced;Craft-repair;HS-grad;United-States;37
Male;<=50K;White;Private;Divorced;Craft-repair;HS-grad;United-States;49
Male;>50K;White;*;*;Adm-clerical;Some-college;United-States;44
Male;<=50K;White;Private;Never-married;Craft-repair;HS-grad;United-States;21
Male;>50K;White;Private;Married-civ-spouse;Exec-managerial;HS-grad;United-States;55
Female;<=50K;White;State-gov;Never-married;Prof-specialty;Bachelors;United-States;23
Female;<=50K;White;Private;Divorced;Sales;11th;United-States;*
Female;<=50K;White;Private;Married-civ-spouse;Adm-clerical;Assoc-voc;United-States;*
Male;*;Asian-Pac-Islander;Private;*;Craft-repair;Some-college;Cambodia;*
Male;>50K;White;*;Married-civ-spouse;Exec-managerial;Masters;United-States;38
Male;>50K;White;*;Married-civ-spouse;Prof-specialty;Prof-school;United-States;48
Male;<=50K;White;Private;Never-married;Craft-repair;Some-college;United-States;39
Male;>50K;White;Federal-gov;Married-civ-spouse;Adm-clerical;HS-grad;United-States;*
Female;<=50K;White;Private;Widowed;Other-service;HS-grad;United-States;63
Female;>50K;White;Private;Divorced;Exec-managerial;HS-grad;United-States;*
Female;<=50K;White;*;*;Prof-specialty;Masters;United-States;37
Female;<=50K;White;*;Never-married;Exec-managerial;Masters;United-States;26
Male;>50K;White;*;*;Exec-managerial;11th;United-States;50
Male;>50K;White;Self-emp-not-inc;Married-civ-spouse;Prof-specialty;Prof-school;United-States;47
Female;<=50K;White;Private;Never-married;Craft-repair;HS-grad;United-States;19
Female;<=50K;White;*;Never-married;Adm-clerical;Some-college;Germany;*
Female;<=50K;White;Local-gov;*;Adm-clerical;Some-college;United-States;29
Male;<=50K;White;Private;*;Tech-support;HS-grad;United-States;33
Female;<=50K;White;Private;*;Prof-specialty;Some-college;United-States;53
Male;<=50K;White;Private;Married-civ-spouse;Craft-repair;HS-grad;United-States;24
Male;<=50K;White;Private;*;Transport-moving;Some-college;United-States;39
Female;<=50K;White;*;*;Sales;Assoc-acdm;United-States;50
Male;<=50K;White;Private;Married-civ-spouse;Prof-specialty;Bachelors;United-States;31
Female;<=50K;Black;Private;Never-married;Sales;Assoc-voc;United-States;*
Male;<=50K;White;Local-gov;Married-civ-spouse;Protective-serv;Bachelors;United-States;*
Female;<=50K;White;Private;Never-married;Sales;12th;United-States;*
Male;<=50K;White;Private;Divorced;Sales;11th;United-States;*
Female;<=50K;White;Private;Widowed;Machine-op-inspct;5th-6th;*;*
Male;<=50K;White;Private;Married-civ-spouse;Craft-repair;HS-grad;United-States;34
Male;<=50K;White;Private;Never-married;Adm-clerical;Some-college;United-States;23
Male;>50K;White;Private;Married-civ-spouse;Sales;Bachelors;United-States;38
Male;<=50K;White;Self-emp-not-inc;Married-civ-spouse;Exec-managerial;Some-college;United-States;45
Male;<=50K;White;Private;Never-married;Other-service;HS-grad;United-States;19
Female;<=50K;White;Private;Never-married;Machine-op-inspct;Bachelors;United-States;*
Female;<=50K;White;Private;Never-married;Adm-clerical;Some-college;United-States;23
Male;>50K;White;Private;Married-civ-spouse;Exec-managerial;HS-grad;United-States;37
Male;<=50K;White;Private;*;Adm-clerical;Bachelors;United-States;59
Male;<=50K;White;*;*;Sales;Bachelors;United-States;36
Male;>50K;White;Private;Never-married;Sales;Bachelors;United-States;35
Female;<=50K;White;Private;*;Exec-managerial;Some-college;United-States;51
Female;<=50K;Black;Local-gov;Divorced;Prof-specialty;Bachelors;United-States;*
Female;<=50K;White;Private;Never-married;Sales;Masters;United-States;*
Female;<=50K;White;Private;Never-married;Other-service;HS-grad;United-States;20
Male;<=50K;White;Private;Never-married;Machine-op-inspct;10th;United-States;*
Male;<=50K;White;Private;Divorced;Transport-moving;HS-grad;United-States;40
Female;<=50K;White;Private;Married-civ-spouse;Exec-managerial;Assoc-acdm;United-States;*
